DATE,종가,오픈,고가,저가,거래량,변동 %
2021-10-01,1.04119,0.95324,1.06459,0.94442,878.85M,9.22%
2021-09-30,0.95329,0.92671,0.96368,0.92219,449.64M,2.86%
2021-09-29,0.92679,0.89310,0.99071,0.88656,639.76M,3.77%
2021-09-28,0.89311,0.92192,0.94198,0.89120,450.34M,-3.12%
2021-09-27,0.92189,0.94408,0.98126,0.92062,505.21M,-2.40%
2021-09-26,0.94451,0.94014,0.95629,0.89226,574.12M,0.47%
2021-09-25,0.94014,0.94405,0.95569,0.91684,496.37M,-0.48%
2021-09-24,0.94465,1.00141,1.00242,0.88723,885.52M,-5.67%
2021-09-23,1.00139,1.00368,1.01551,0.96860,574.02M,-0.23%
2021-09-22,1.00373,0.87353,1.00825,0.86813,881.87M,14.94%
2021-09-21,0.87323,0.92114,0.95866,0.85900,931.83M,-5.19%
2021-09-20,0.92107,1.04818,1.04944,0.87844,1.28B,-12.11%
2021-09-19,1.04801,1.07556,1.08348,1.04033,296.88M,-2.56%
2021-09-18,1.07557,1.06601,1.09406,1.05683,274.75M,0.90%
2021-09-17,1.06601,1.09031,1.10216,1.05127,440.08M,-2.23%
2021-09-16,1.09030,1.12067,1.12973,1.06744,440.80M,-2.71%
2021-09-15,1.12069,1.09612,1.12970,1.07959,416.59M,2.32%
2021-09-14,1.09533,1.06421,1.09762,1.05817,410.51M,2.92%
2021-09-13,1.06421,1.11875,1.12603,1.02673,778.18M,-4.91%
2021-09-12,1.11918,1.07884,1.12660,1.05809,453.83M,3.74%
2021-09-11,1.07882,1.05527,1.11077,1.05134,480.04M,2.28%
2021-09-10,1.05482,1.08676,1.24271,1.03337,1.38B,-2.94%
2021-09-09,1.08673,1.09918,1.13727,1.07475,866.17M,-1.12%
2021-09-08,1.09903,1.12540,1.14727,1.01729,1.20B,-2.16%
2021-09-07,1.12334,1.38978,1.39191,0.96170,2.09B,-19.18%
2021-09-06,1.38984,1.30608,1.41516,1.30608,1.02B,6.42%
2021-09-05,1.30601,1.25486,1.31186,1.23675,482.35M,4.08%
2021-09-04,1.25482,1.29048,1.29667,1.23847,500.27M,-2.71%
2021-09-03,1.28982,1.25308,1.32231,1.22389,804.38M,2.85%
2021-09-02,1.25410,1.23636,1.29503,1.22205,733.10M,1.43%
2021-09-01,1.23637,1.18597,1.23788,1.15955,683.84M,4.23%
2021-08-31,1.18615,1.10039,1.24086,1.09152,997.29M,7.77%
2021-08-30,1.10065,1.14022,1.14841,1.09612,523.12M,-3.46%
2021-08-29,1.14009,1.14489,1.16811,1.11473,470.05M,-0.42%
2021-08-28,1.14492,1.19129,1.19791,1.13416,456.69M,-3.89%
2021-08-27,1.19123,1.07137,1.19123,1.05214,823.90M,11.18%
2021-08-26,1.07148,1.17415,1.18648,1.06446,864.26M,-8.76%
2021-08-25,1.17436,1.13631,1.17720,1.10894,766.53M,3.35%
2021-08-24,1.13632,1.24630,1.26486,1.12518,906.30M,-8.81%
2021-08-23,1.24617,1.22577,1.30288,1.21150,927.81M,1.67%
2021-08-22,1.22574,1.21654,1.25540,1.18284,530.74M,0.75%
2021-08-21,1.21663,1.26316,1.28262,1.20444,588.18M,-3.69%
2021-08-20,1.26318,1.23482,1.28762,1.19994,871.18M,2.29%
2021-08-19,1.23489,1.14435,1.23489,1.09047,1.03B,7.90%
